Data,COPPER_d,DAX_d,DJI_d,EURJPY_d,EURUSD_d,GBPUSD_d,GERMANY10B_d,GLOBAL_ENERGY_d,GLOBAL_FINANCE_d,GLOBAL_HEALTHCARE_d,GLOBAL_INDUSTRY_d,GLOBAL_TECH_d,GOLD_d,IRON_d,JAPAN10B_d,NATGAS_d,NIKKEI_d,OILBRENT_d,PALLADIUM_d,POLAND10B_d,SP500_d,SPENERGY_d,SPTECH_d,SPVIX_d,USA10B_d,USA30B_d,USDCHF_d,USDJPY_d,WHEAT_d,WIG20_d
2021-04-26,4.448,15296.34,33981.57,130.651,1.20866,1.38992,-0.2545,22.9531,74.0291,79.3284,117.4,54.8088,1781.21,177.58,0.069,2.79,29126.23,65.65,2907.92,1.546,4187.62,501.09,1445.35,17.64,1.5684,2.245,0.91423,108.095,767.0,2005.1
2021-04-27,4.743,15249.27,33984.93,131.435,1.20891,1.39071,-0.2505,23.1416,74.5459,78.8863,117.885,54.6055,1776.39,178.99,0.079,2.873,28991.89,66.42,2933.77,1.534,4186.72,507.22,1441.37,17.56,1.6252,2.297,0.91384,108.722,760.25,1998.92
2021-04-28,4.537,15292.18,33820.38,131.686,1.21255,1.39376,-0.231,23.8026,74.9541,78.6906,117.509,54.184,1781.33,178.8,0.089,2.925,29053.97,67.27,2922.29,1.56,4183.18,524.35,1427.5,17.28,1.611,2.29,0.90953,108.603,750.25,2029.64
2021-04-29,4.493,15154.2,34060.36,132.065,1.21229,1.39443,-0.194,23.8959,75.7538,78.4651,117.816,54.174,1771.9,179.31,,2.911,,68.56,2939.21,1.704,4211.47,530.21,1427.14,17.61,1.641,2.304,0.90878,108.939,756.5,2050.69
2021-04-30,4.479,15135.91,33874.85,131.408,1.20234,1.38136,-0.2045,23.3391,74.9639,78.0826,116.5,53.339,1768.28,179.63,0.089,2.931,28812.63,67.25,2926.14,1.7,4181.17,516.15,1406.79,18.61,1.624,2.296,0.91324,109.293,762.25,2037.59
2021-05-03,4.543,15236.47,34113.23,131.575,1.20644,1.3911,-0.205,23.9352,75.3544,78.9856,117.974,53.2314,1792.88,185.04,,2.966,,67.56,2956.73,,4192.66,531.24,1403.76,18.31,1.601,2.288,0.91087,109.063,745.5,
2021-05-04,4.536,14856.48,34133.03,131.306,1.20116,1.38864,-0.247,23.9254,75.2272,78.7492,117.509,52.2559,1779.05,189.72,,2.967,,68.88,2971.55,1.67,4164.66,531.19,1377.19,19.48,1.583,2.266,0.91355,109.316,749.25,2004.04
2021-05-05,4.539,15170.78,34230.34,131.118,1.20069,1.39071,-0.2285,24.6326,76.115,79.0144,118.459,52.2927,1787.04,190.41,,2.946,,68.96,2962.61,1.665,4167.59,548.57,1374.94,19.15,1.571,2.245,0.91293,109.202,764.5,2047.36
2021-05-06,4.619,15196.74,34548.53,131.599,1.20634,1.38893,-0.228,24.8123,77.178,79.2101,119.547,52.6704,1814.76,197.68,0.084,2.931,29331.37,68.09,2936.9,1.686,4201.62,551.12,1388.88,18.39,1.568,2.245,0.90751,109.089,773.25,2046.67
2021-05-07,4.766,15399.65,34777.76,132.131,1.21664,1.40015,-0.2155,25.2179,77.7624,79.8092,120.932,53.2334,1830.7,204.35,0.082,2.958,29357.82,68.28,2913.95,1.68,4232.6,561.62,1399.75,16.69,1.579,2.282,0.90078,108.604,781.75,2097.31
2021-05-10,4.7335,15400.41,34742.82,132.053,1.21313,1.41211,-0.215,25.1531,77.6166,79.829,120.536,51.8483,1835.44,215.48,0.079,2.922,29518.34,68.32,2950.43,1.702,4188.43,561.31,1364.27,19.66,1.604,2.319,0.90136,108.853,750.5,2115.7
2021-05-11,4.7785,15119.75,34269.16,131.965,1.21498,1.41431,-0.163,24.5668,76.5927,78.9161,118.815,51.5832,1836.93,215.29,0.072,2.955,28608.59,68.55,2925.13,1.8,4152.1,547.07,1360.95,21.84,1.623,2.348,0.90324,108.615,761.75,2110.48
2021-05-12,4.7525,15150.22,33587.66,132.387,1.20713,1.40581,-0.125,24.6326,75.6863,78.327,116.075,49.9521,1815.12,218.38,0.074,2.969,28147.51,69.32,2846.97,1.819,4063.04,547.67,1321.97,27.59,1.693,2.414,0.90888,109.671,749.75,2091.39
2021-05-13,4.7055,15199.68,34021.45,132.266,1.20821,1.40498,-0.1215,24.3968,76.8178,79.0144,117.658,50.6595,1826.34,212.05,0.088,2.973,27448.01,67.05,2851.68,1.908,4112.5,540.46,1340.14,23.13,1.657,2.399,0.90558,109.4545,721.5,2089.32
2021-05-14,4.664,15416.64,34382.13,132.784,1.2143,1.4098,-0.1285,25.1236,78.2019,79.5549,119.527,51.8084,1843.18,210.08,0.079,2.961,28084.47,68.71,2878.94,1.874,4173.85,557.55,1368.57,18.81,1.633,2.345,0.90237,109.35,727.25,2092.8
2021-05-17,4.7215,15396.62,34327.79,132.722,1.21529,1.41379,-0.1155,25.5676,78.0747,79.5549,118.785,51.2674,1866.38,214.99,0.074,3.109,27824.83,69.46,2889.04,1.963,4163.29,570.29,1358.98,19.72,1.652,2.364,0.90306,109.21,719.75,2128.49
2021-05-18,4.7355,15386.58,34060.66,133.125,1.22247,1.41863,-0.1065,25.1904,77.7135,79.6224,118.142,51.1558,1869.4,213.23,0.074,3.009,28406.84,68.71,2891.99,1.926,4127.83,555.28,1347.9,21.34,1.64,2.362,0.8975,108.899,711.5,2136.54
2021-05-19,4.5895,15113.56,33896.04,132.96,1.21765,1.41153,-0.111,24.5481,77.0028,79.387,117.054,51.2295,1869.75,211.96,0.076,2.964,28044.45,66.66,2857.96,1.872,4115.68,541.35,1352.35,22.18,1.674,2.372,0.90351,109.193,694.25,2115.15
2021-05-20,4.582,15370.26,34084.15,133.031,1.22296,1.41909,-0.1095,24.5864,77.4991,80.3496,117.875,52.2618,1875.9,211.15,0.079,2.948,28098.25,65.11,2844.79,1.894,4159.12,540.75,1377.6,20.67,1.628,2.333,0.89716,108.778,688.75,2131.18
2021-05-21,4.496,15437.51,34207.84,132.717,1.21868,1.41549,-0.1305,24.6424,77.7526,80.4181,118.429,51.9549,1881.13,209.13,0.079,2.906,28317.83,66.44,2764.0,1.858,4155.86,541.7,1370.4,20.15,1.623,2.318,0.89749,108.902,687.75,2139.06
2021-05-24,4.5415,,34393.98,132.877,1.22168,1.4156,,24.8781,78.0845,80.5552,119.181,52.8836,1879.28,208.2,0.074,2.886,28364.61,68.46,2715.04,1.82,4197.05,546.99,1394.5,18.4,1.603,2.303,0.89695,108.765,675.75,2134.18
2021-05-25,4.522,15465.09,34312.46,133.243,1.225,1.41489,-0.168,24.4253,77.7331,80.3982,118.983,52.9135,1896.78,207.01,0.069,2.931,28553.98,68.65,2760.31,1.775,4188.13,535.91,1395.34,18.84,1.56,2.252,0.89544,108.7695,670.0,2153.78
2021-05-26,4.533,15450.72,34323.05,133.083,1.21944,1.41208,-0.2065,24.5952,78.0943,80.0744,119.161,52.9185,1896.31,206.89,0.069,2.984,28642.19,68.87,2734.32,1.836,4195.99,540.87,1395.15,17.36,1.579,2.26,0.89797,109.135,662.0,2164.89
2021-05-27,4.6665,15406.73,34464.64,133.929,1.21949,1.42015,-0.172,24.6139,78.8646,79.8588,120.388,52.6544,1896.36,206.37,0.069,2.958,28549.01,69.46,2795.68,1.903,4200.88,541.46,1387.83,16.74,1.61,2.285,0.89712,109.823,689.75,2207.47
2021-05-28,4.6825,15519.98,34529.45,133.939,1.21947,1.41915,-0.1865,24.6895,79.0888,80.1032,120.675,52.9603,1903.33,205.73,0.08,2.986,29149.41,69.63,2810.91,1.864,4204.11,541.83,1392.05,16.76,1.581,2.263,0.89949,109.834,677.0,2236.31
2021-06-01,4.662,15567.36,34575.31,133.712,1.22143,1.41503,-0.179,25.492,79.265,79.0631,121.011,52.8029,1899.65,204.9,0.074,3.104,28814.34,70.25,2846.89,1.857,4202.04,563.2,1386.15,17.9,1.606,2.29,0.89726,109.471,707.0,2233.37
2021-06-02,4.6,15602.71,34600.38,133.798,1.22119,1.41718,-0.1995,25.9546,79.4695,78.8386,121.347,53.0421,1908.23,204.96,0.075,3.074,28946.14,71.2,2845.07,1.835,4208.12,573.45,1394.78,17.48,1.589,2.275,0.89797,109.563,701.0,2252.26
2021-06-03,4.4715,15632.67,34577.04,133.762,1.21273,1.41033,-0.1845,25.9644,79.3521,79.083,120.774,52.6305,1870.24,208.0,0.079,3.065,29058.11,71.35,2826.61,,4192.85,575.16,1382.02,18.04,1.625,2.297,0.90349,110.299,689.75,
2021-06-04,4.5375,15692.9,34756.39,133.234,1.21688,1.41656,-0.2135,26.1343,79.6448,79.5052,121.436,53.5781,1891.05,206.29,0.079,3.097,28941.52,71.89,2829.53,1.813,4229.89,578.47,1408.52,16.42,1.557,2.235,0.89863,109.488,701.25,2254.59
2021-06-07,4.535,15677.15,34630.24,133.203,1.21918,1.4181,-0.1995,26.0587,79.4206,79.9761,121.09,53.5144,1898.9,202.41,0.074,3.07,29019.24,71.49,2824.1,1.839,4226.52,576.28,1408.28,16.42,1.57,2.248,0.89776,109.256,693.5,2246.63
2021-06-08,4.563,15640.6,34599.82,133.291,1.21731,1.41498,-0.226,26.2286,79.1279,79.7506,121.169,53.4486,1892.69,207.84,0.071,3.128,28963.56,72.22,2795.6,1.852,4227.26,581.0,1408.59,17.07,1.536,2.219,0.89684,109.496,698.5,2237.61
2021-06-09,4.5365,15581.14,34447.14,133.512,1.21789,1.41145,-0.245,26.097,78.3674,80.7519,120.239,53.4645,1888.41,210.19,0.064,3.129,28860.8,72.22,2764.78,1.83,4219.55,577.53,1409.48,17.89,1.492,2.171,0.89589,109.625,695.75,2218.45
2021-06-10,4.49,15571.22,34466.24,133.123,1.21741,1.41759,-0.2565,26.097,77.7898,81.9569,119.972,53.888,1898.95,211.91,0.044,3.149,28958.56,72.52,2760.12,1.766,4239.18,576.4,1420.01,16.1,1.435,2.13,0.89461,109.35,697.25,2236.89
2021-06-11,4.5415,15693.27,34479.6,132.783,1.21091,1.41154,-0.2735,26.0675,78.0933,81.5416,119.962,54.2039,1876.32,213.13,0.029,3.296,28948.73,72.69,2767.25,1.709,4247.44,574.42,1427.94,15.65,1.454,2.141,0.89855,109.6565,694.25,2224.67
2021-06-14,4.532,15673.64,34393.75,133.411,1.21201,1.41104,-0.252,26.1254,77.5451,81.6608,119.755,54.7251,1865.94,214.05,0.034,3.352,29161.8,72.86,2742.65,1.722,4255.15,571.83,1442.81,16.39,1.497,2.184,0.89971,110.075,688.0,2253.2
2021-06-15,4.34,15729.52,34299.33,133.485,1.21292,1.40847,-0.2345,26.5566,77.7311,81.7393,120.091,54.4261,1858.67,213.96,0.045,3.24,29441.3,73.99,2751.6,1.731,4246.59,583.25,1433.58,17.02,1.494,2.189,0.89827,110.053,677.5,2230.37
2021-06-16,4.3925,15710.57,34033.67,132.713,1.19938,1.39873,-0.2505,26.3651,77.6528,81.4334,119.29,54.184,1810.89,213.53,0.046,3.251,29291.01,73.86,2794.4,1.728,4223.7,580.3,1426.11,18.15,1.579,2.21,0.90855,110.651,681.25,2225.27
2021-06-17,4.1845,15727.67,33823.45,131.28,1.19063,1.39237,-0.199,25.5882,76.0778,81.7791,117.865,54.727,1772.51,214.69,0.059,3.213,29018.33,,2490.02,1.778,4221.86,559.86,1442.76,17.75,1.514,2.099,0.91764,110.261,657.5,2211.58
2021-06-18,4.1625,15448.04,33290.08,130.738,1.18682,1.38118,-0.2025,24.8211,74.3658,80.89,116.085,54.1073,1763.54,214.21,0.055,3.215,28964.08,,2454.24,1.756,4166.45,543.38,1429.29,20.7,1.443,2.016,0.92228,110.1585,681.25,2220.68
2021-06-21,4.1875,15603.24,33876.97,131.468,1.19189,1.39369,-0.173,25.6933,75.6275,81.8387,118.004,54.6643,1783.02,212.75,0.041,3.191,28010.93,,2580.43,1.753,4224.79,566.68,1444.54,17.89,1.492,2.112,0.91767,110.302,680.0,2219.45
2021-06-22,4.2345,15636.33,33945.58,132.124,1.19399,1.39466,-0.1625,25.8475,75.5786,81.8089,118.508,54.9792,1778.37,213.45,0.048,3.262,28884.13,,2544.14,1.801,4246.44,570.21,1457.39,16.66,1.467,2.088,0.91824,110.658,667.0,2220.53
2021-06-23,4.331,15456.39,33874.24,132.377,1.19279,1.3963,-0.1785,25.8858,75.5884,81.3936,117.846,54.9513,1778.16,213.8,0.051,3.319,28874.89,,2605.7,1.797,4241.84,571.69,1455.73,16.32,1.487,2.105,0.91803,110.981,672.75,2233.7
2021-06-24,4.3115,15589.23,34196.82,132.249,1.19308,1.39207,-0.189,26.1539,76.2246,81.8873,118.647,55.4305,1774.63,213.75,0.051,3.418,28875.23,75.56,2632.34,1.771,4266.49,576.68,1465.11,15.97,1.497,2.102,0.9181,110.847,662.75,2273.11
2021-06-25,4.299,15607.97,34433.84,132.266,1.19414,1.38912,-0.1555,26.2305,76.9979,82.243,118.904,55.292,1780.81,214.17,0.045,3.496,29066.18,76.18,2636.65,1.811,4280.7,579.6,1462.94,15.62,1.526,2.151,0.91677,110.762,647.0,2282.46
2021-06-28,4.278,15554.18,34283.27,131.929,1.19271,1.38813,-0.192,25.4635,76.2932,82.4019,118.093,55.859,1778.3,215.26,0.054,3.617,29048.02,74.68,2683.82,1.815,4290.61,560.06,1479.17,15.76,1.48,2.097,0.91974,110.613,655.0,2285.81
2021-06-29,4.2765,15690.59,34292.29,131.586,1.19018,1.38403,-0.1715,25.3387,76.0778,82.4119,118.043,56.138,1760.94,214.36,0.062,3.658,28812.61,74.76,2669.19,1.766,4291.8,557.35,1489.57,16.02,1.473,2.087,0.9209,110.56,646.75,2258.24
2021-06-30,4.2965,15531.04,34502.51,131.75,1.1859,1.38306,-0.2095,25.5018,75.9408,82.1148,117.954,56.0444,1769.71,214.55,0.055,3.65,28791.53,75.13,2772.14,1.631,4297.5,564.45,1488.15,15.83,1.47,2.088,0.92507,111.097,678.0,2218.41
2021-07-01,4.242,15603.81,34633.53,132.167,1.18497,1.37634,-0.2035,25.9241,76.2932,82.7079,118.568,56.0085,1776.59,213.59,0.034,3.66,28707.04,75.84,2760.32,1.616,4319.94,574.13,1489.68,15.48,1.459,2.066,0.92549,111.536,659.5,2250.58
2021-07-02,4.282,15650.09,34786.35,131.738,1.18657,1.38347,-0.2365,25.8858,76.3617,83.3496,119.092,56.5964,1787.11,212.46,0.043,3.7,28783.28,76.17,2774.98,1.695,4352.34,572.95,1510.4,15.07,1.431,2.045,0.92081,111.025,647.25,2252.18
2021-07-06,4.258,15511.38,34577.37,130.785,1.18219,1.38006,-0.268,25.1757,75.3437,83.1033,118.37,56.8405,1796.58,217.58,0.037,3.672,28643.21,74.53,2778.71,1.67,4343.54,554.55,1515.91,16.44,1.35,1.976,0.92475,110.63,620.0,2228.46
2021-07-07,4.329,15692.71,34681.79,130.482,1.17939,1.38009,-0.2995,24.831,75.3339,83.6268,119.28,57.1524,1803.3,218.11,0.029,3.596,28366.95,73.43,2839.7,1.63,4358.13,545.02,1523.39,16.2,1.321,1.942,0.92564,110.636,616.25,2285.79
2021-07-08,4.2715,15420.64,34421.93,130.007,1.18449,1.37851,-0.3075,24.6679,73.7883,83.1132,117.717,56.4579,1801.86,216.32,0.025,3.685,28118.03,74.12,2793.85,1.641,4320.82,542.34,1509.34,19.0,1.294,1.923,0.9149,109.758,612.0,2234.6
2021-07-09,4.3525,15687.93,34870.16,130.813,1.18795,1.38928,-0.2935,25.1374,75.6961,83.587,119.962,57.1803,1807.72,215.78,0.025,3.674,27940.42,75.55,2799.24,1.674,4369.55,553.4,1523.66,16.18,1.361,1.99,0.91367,110.117,609.0,2251.78
2021-07-12,4.323,15790.51,34996.18,130.898,1.1862,1.38878,-0.2965,25.0794,76.2051,83.8245,120.16,57.262,1805.97,217.33,0.024,3.745,28569.02,75.16,2841.6,1.675,4384.63,552.81,1524.31,16.17,1.368,1.999,0.915,110.351,628.75,2255.48
2021-07-13,4.3145,15789.64,34888.79,130.291,1.1778,1.38168,-0.2955,24.9076,75.5688,83.6466,119.28,57.4494,1807.23,218.26,0.02,3.69,28718.24,76.49,2819.74,1.681,4369.21,548.77,1531.0,17.12,1.42,2.05,0.9183,110.622,621.75,2264.26
2021-07-14,4.277,15788.98,34933.23,130.163,1.18368,1.38606,-0.3205,24.389,75.4318,83.6953,119.161,57.8021,1827.48,217.94,0.009,3.67,28608.49,74.76,2812.64,1.683,4374.3,532.39,1542.19,16.33,1.349,1.974,0.91495,109.964,642.25,2268.57
2021-07-15,4.333,15629.66,34987.02,129.75,1.18129,1.38257,-0.3345,24.0158,75.2751,83.1917,118.785,57.269,1829.32,218.68,0.012,3.614,28279.09,73.47,2722.97,1.655,4360.03,524.69,1529.2,17.01,1.301,1.923,0.91792,109.837,659.0,2260.49
2021-07-16,4.3325,15540.31,34687.85,129.911,1.18043,1.37615,-0.3535,23.4874,74.6007,83.1917,117.836,56.7389,1811.23,219.77,0.02,3.674,28003.08,73.59,2617.01,1.641,4327.16,510.18,1514.38,18.45,1.3,1.927,0.91957,110.054,679.5,2258.1
2021-07-19,4.2105,15133.2,33962.04,129.157,1.17973,1.36756,-0.387,22.6437,72.4766,82.4307,115.402,55.9019,1812.5,219.5,0.015,3.779,27652.74,68.62,2580.95,1.494,4258.49,491.71,1493.3,22.5,1.195,1.829,0.91801,109.4785,683.75,2205.86
2021-07-20,4.2735,15216.27,34511.99,129.446,1.17817,1.36278,-0.4115,22.8745,73.6708,83.3198,117.747,56.709,1810.0,219.36,0.007,3.876,27388.16,69.35,2627.69,1.488,4323.06,498.6,1515.28,19.73,1.225,1.879,0.92154,109.87,686.5,2221.28
2021-07-21,4.2825,15422.5,34798.0,130.105,1.17967,1.37144,-0.391,23.6033,74.9619,83.597,119.23,57.2271,1803.15,218.37,0.02,3.921,27548.0,72.23,2653.76,1.55,4358.69,516.04,1530.18,17.91,1.292,1.941,0.91743,110.289,700.75,2241.97
2021-07-22,4.348,15514.54,34823.35,129.648,1.17721,1.37621,-0.427,23.4206,74.5616,83.893,119.161,57.6955,1806.41,213.81,,4.003,,73.79,2707.89,1.562,4367.48,510.06,1541.07,17.69,1.282,1.914,0.91934,110.1405,680.75,2229.86
2021-07-23,4.4065,15669.29,35061.55,130.131,1.1771,1.375,-0.4215,23.3636,74.6105,84.8119,119.765,58.3133,1801.7,216.03,,4.045,,74.1,2661.35,1.533,4411.79,508.16,1556.36,17.2,1.278,1.919,0.91973,110.5525,671.5,2242.41
2021-07-26,4.589,15618.98,35144.31,130.282,1.18027,1.38269,-0.4185,23.8812,75.0011,84.1304,119.834,58.2136,1797.23,215.16,0.006,4.098,27833.29,74.5,2654.99,1.521,4422.3,520.81,1556.01,17.58,1.295,1.944,0.91572,110.383,663.0,2240.65
2021-07-27,4.546,15519.13,35058.52,129.733,1.18183,1.38838,-0.4435,23.7182,74.9228,84.3966,119.488,57.6457,1798.64,214.99,0.014,3.948,27970.22,74.48,2593.56,1.505,4401.46,515.52,1540.37,19.36,1.241,1.895,0.91419,109.774,656.5,2224.59
2021-07-28,4.479,15570.36,34930.93,130.226,1.18452,1.39063,-0.4505,23.9195,75.0794,84.8516,119.507,57.6457,1806.64,214.44,0.019,4.0,27581.66,74.74,2616.22,1.674,4400.64,520.73,1538.9,18.31,1.234,1.882,0.91004,109.939,670.75,2245.76
2021-07-29,4.52,15640.47,35084.53,130.159,1.18886,1.39618,-0.4505,24.1788,75.7156,85.1179,120.299,57.9546,1827.74,213.52,0.014,4.057,27782.42,76.05,2634.86,1.712,4419.15,525.56,1546.27,17.7,1.271,1.921,0.9058,109.482,687.75,2265.69
2021-07-30,4.4805,15544.39,34935.47,130.133,1.18611,1.38981,-0.4615,23.8134,75.187,85.0692,119.834,57.9346,1813.78,211.99,0.013,3.914,27283.59,76.33,2653.98,1.702,4395.26,516.35,1544.97,18.24,1.226,1.896,0.90587,109.714,685.25,2253.45
2021-08-02,4.432,15568.73,34838.16,129.789,1.18725,1.38839,-0.4875,23.6602,75.1773,85.2172,119.379,57.7951,1813.1,181.21,0.005,3.935,27781.02,72.89,2670.5,1.643,4387.16,512.58,1539.29,19.46,1.179,1.852,0.90554,109.319,712.5,2253.28
2021-08-03,4.383,15555.08,35116.4,129.373,1.18634,1.39141,-0.4825,24.1493,75.9506,86.294,120.892,58.2834,1810.13,181.01,0.005,4.06,27641.83,72.41,2635.42,1.658,4423.15,522.13,1549.85,18.04,1.172,1.842,0.90408,109.052,707.5,2257.73
2021-08-04,4.33,15692.13,34792.67,129.588,1.18364,1.38872,-0.5015,23.5738,75.6373,85.9682,119.923,58.5225,1811.59,182.51,0.008,4.158,27584.08,70.38,2640.38,1.73,4402.66,506.68,1552.86,17.97,1.182,1.838,0.90629,109.4805,700.25,2272.09
2021-08-05,4.3455,15744.67,35064.25,129.902,1.18345,1.39292,-0.5015,23.8714,76.4106,85.9781,120.546,58.8215,1803.89,171.91,0.004,4.14,27728.12,71.29,2642.78,1.732,4429.1,513.32,1561.27,17.28,1.225,1.863,0.90696,109.7675,695.75,2270.67
2021-08-06,4.3455,15761.45,35208.51,129.612,1.17586,1.38767,-0.457,24.0246,77.4864,85.5927,120.408,58.5225,1763.16,172.01,0.024,4.134,27820.04,70.7,2621.04,1.761,4436.52,518.03,1559.37,16.15,1.3,1.949,0.91501,110.2275,702.0,2273.89
2021-08-09,4.287,15745.41,35101.85,129.494,1.17384,1.38527,-0.462,23.7368,77.6822,85.8987,119.913,58.4328,1729.3,173.52,,4.06,,69.04,2597.37,1.779,4432.35,510.42,1553.95,16.72,1.325,1.973,0.91976,110.316,696.25,2274.48
2021-08-10,4.3515,15770.71,35264.67,129.585,1.17205,1.38408,-0.457,24.0727,78.1618,85.8291,120.615,57.9944,1728.56,168.59,0.026,4.089,27888.15,70.63,2638.6,1.805,4436.75,519.27,1542.65,16.79,1.352,2.001,0.92273,110.563,709.5,2277.23
2021-08-11,4.364,15826.09,35484.97,129.655,1.17409,1.38705,-0.4655,24.3026,79.1896,85.3354,122.04,58.0542,1751.4,169.06,0.025,4.056,28070.51,71.44,2629.36,1.807,4442.41,523.14,1543.04,16.06,1.335,2.002,0.92145,110.43,702.5,2283.69
2021-08-12,4.356,15937.51,35499.85,129.544,1.17314,1.3812,-0.461,24.2259,79.1113,85.8788,122.267,58.1738,1752.72,167.94,0.019,3.933,28015.02,71.31,2615.86,1.796,4460.83,520.83,1552.07,15.59,1.361,2.003,0.92346,110.425,724.5,2297.72
2021-08-13,4.387,15977.44,35515.38,129.25,1.17973,1.38696,-0.469,24.0158,78.8372,86.4718,122.149,58.4129,1779.33,167.95,0.013,3.849,27977.15,70.59,2637.62,1.789,4468.0,514.17,1560.5,15.45,1.282,1.933,0.91529,109.559,733.25,2302.03
2021-08-16,4.322,15925.73,35625.4,128.705,1.17774,1.3841,-0.47,23.5934,78.6708,87.2815,121.921,58.5624,1786.96,166.96,0.019,3.942,27523.19,69.55,2595.63,1.714,4479.71,504.68,1567.35,16.12,1.268,1.93,0.91255,109.281,731.5,2282.1
2021-08-17,4.2,15921.95,35343.28,128.327,1.17111,1.37393,-0.472,23.4304,77.7507,87.9729,121.159,57.9247,1785.87,167.34,0.006,3.837,27424.47,69.03,2479.9,1.702,4448.08,499.81,1553.69,17.91,1.267,1.922,0.91483,109.577,704.0,2300.04
2021-08-18,4.116,15965.97,34960.69,128.571,1.171,1.3754,-0.4825,22.9982,77.3493,87.0838,120.19,57.3567,1787.22,159.59,0.019,3.822,27585.91,68.23,2411.45,1.699,4400.27,487.7,1532.12,21.57,1.26,1.899,0.91681,109.796,706.25,2284.97
2021-08-19,4.0385,15765.81,34894.12,128.179,1.1678,1.36358,-0.4915,22.3844,76.4596,87.3907,118.924,57.7453,1779.79,160.38,0.02,3.86,27281.17,66.45,2305.77,1.678,4405.8,474.66,1547.26,21.67,1.243,1.874,0.91884,109.761,693.0,2260.02
2021-08-20,4.1345,15808.04,35120.08,128.456,1.17021,1.36248,-0.4965,22.4423,76.8805,87.805,119.28,58.3033,1780.65,160.54,0.005,3.837,27013.25,65.18,2265.26,1.681,4441.67,476.01,1567.35,18.56,1.255,1.872,0.91669,109.772,679.75,2255.56
2021-08-23,4.2345,15852.79,35335.71,128.835,1.17462,1.37233,-0.482,23.1908,77.6234,87.9828,120.487,59.3097,1805.1,159.4,0.014,3.945,27494.24,68.75,2387.53,1.717,4479.53,493.93,1587.33,17.15,1.255,1.874,0.91302,109.682,685.25,2287.52
2021-08-24,4.255,15905.85,35366.26,128.907,1.17564,1.37323,-0.479,23.5355,77.9464,87.6967,121.14,59.3297,1802.84,160.07,0.015,3.896,27732.1,71.05,2465.68,1.729,4486.23,502.25,1585.34,17.22,1.297,1.917,0.91263,109.648,680.0,2300.9
2021-08-25,4.265,15860.66,35405.5,129.494,1.17709,1.37598,-0.4225,23.6416,78.6219,87.4692,121.446,59.2599,1790.09,159.92,0.014,3.897,27724.8,72.25,2419.01,1.755,4496.19,505.93,1584.47,16.79,1.349,1.957,0.91325,110.012,673.25,2325.19
2021-08-26,4.246,15793.62,35213.12,129.369,1.17544,1.37009,-0.409,23.3636,78.1031,87.0649,121.021,58.9909,1791.58,159.63,0.014,4.207,27742.29,71.07,2380.33,1.796,4470.0,498.25,1574.58,18.84,1.351,1.948,0.91774,110.061,689.25,2309.44
2021-08-27,4.3165,15851.75,35455.8,129.556,1.17964,1.3763,-0.4245,23.9293,78.9351,87.0252,121.842,59.5887,1817.38,159.68,0.02,4.375,27641.14,72.7,2411.91,1.783,4509.37,511.51,1589.82,16.39,1.31,1.921,0.91123,109.827,682.5,2323.77
2021-08-30,4.361,15887.31,35399.84,129.667,1.17982,1.37564,-0.44,23.7565,77.9758,87.3808,121.98,60.1567,1809.9,159.58,0.017,4.316,27789.29,73.41,2482.9,1.771,4528.79,505.54,1607.14,16.19,1.282,1.898,0.91712,109.9015,672.75,2350.23
2021-08-31,4.36,15835.09,35360.73,129.902,1.18094,1.37574,-0.3845,23.6219,77.9758,87.2914,121.743,59.9076,1813.79,159.25,0.019,4.377,28089.54,72.99,2460.51,1.8,4522.68,502.11,1598.06,16.48,1.31,1.931,0.91511,110.007,668.75,2368.03
2021-09-01,4.263,15824.29,35312.53,130.263,1.18399,1.37708,-0.3745,23.4019,78.1031,87.5884,122.188,60.1069,1813.62,143.08,0.025,4.615,28451.02,71.59,2435.52,1.868,4524.09,494.48,1598.46,16.11,1.297,1.915,0.91542,110.0245,656.25,2371.16
2021-09-02,4.29,15840.59,35443.82,130.55,1.18757,1.38362,-0.386,23.9097,78.2793,88.3682,123.207,60.087,1809.38,140.54,0.029,4.641,28543.51,73.03,2401.29,1.906,4536.95,506.8,1597.67,16.41,1.287,1.898,0.91452,109.9425,661.5,2391.94
2021-09-03,4.3255,15781.2,35369.09,130.32,1.18803,1.38635,-0.3625,23.8331,78.1129,88.5162,123.365,60.4158,1827.17,144.83,0.034,4.712,29128.11,72.61,2412.52,1.972,4535.43,504.1,1603.81,16.41,1.326,1.946,0.91399,109.6945,658.75,2380.82
2021-09-07,4.2775,15843.09,35100.0,130.618,1.18441,1.37867,-0.324,23.7368,77.7605,88.0424,122.248,60.3261,1793.64,138.99,0.034,4.568,29916.14,71.69,2369.13,1.988,4520.03,501.19,1604.24,18.14,1.375,1.992,0.91947,110.273,642.25,2394.79
2021-09-08,4.232,15610.28,35031.07,130.333,1.18176,1.37738,-0.3235,23.4687,77.4668,87.5586,121.535,59.9574,1789.04,135.56,0.039,4.914,30181.21,72.6,2250.74,1.993,4514.07,494.56,1597.72,17.96,1.338,1.956,0.92184,110.2835,627.0,2364.63
2021-09-09,4.232,15623.15,34879.38,129.771,1.18256,1.38381,-0.362,23.4206,77.5549,86.6993,121.367,59.9176,1794.05,133.82,0.035,5.031,30008.19,71.45,2168.55,1.944,4493.28,495.14,1590.96,18.8,1.299,1.896,0.91678,109.7425,611.25,2356.39
