Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-11-11,43.9815,44.1831,43.8861,44.0093,1533628.2960307
2014-11-12,43.907,43.9854,43.747,43.9556,90471.783286102
2014-11-13,44.0301,44.1752,43.8096,44.0222,91206.638770434
2014-11-14,43.9209,43.9209,43.5841,43.7401,60135.338250719
2014-11-17,43.6477,43.9209,43.6477,43.8762,76983.66186889
2014-11-18,43.9626,44.6133,43.9626,44.5417,152424.12722068
2014-11-19,44.4941,44.5497,44.346,44.4136,161722.56572585
2014-11-20,44.1523,44.3421,44.0133,44.2676,99688.683032052
2014-11-21,44.6043,44.7494,44.2755,44.3659,64747.814729088
2014-11-24,44.4841,44.5984,44.4354,44.5735,222216.2718566
2014-11-25,44.5775,44.657,44.4255,44.6083,175850.91740065
2014-11-26,44.5984,44.8706,44.5984,44.8706,68993.870116639
2014-11-28,45.0166,45.3066,45.0166,45.0672,401724.35360599
2014-12-01,45.1715,45.3106,45.0672,45.0772,117100.73140533
2014-12-02,45.1566,45.4159,45.1229,45.407,239477.32252762
2014-12-03,45.4219,45.4298,45.2063,45.3206,243570.36691021
2014-12-04,45.3663,45.4974,45.1487,45.3066,174958.01765462
2014-12-05,45.403,45.6484,45.3066,45.5262,79902.95077925
2014-12-08,45.5312,45.8063,45.5123,45.5957,148863.60140139
2014-12-09,45.0811,45.3831,44.8805,45.3027,83121.215140085
2014-12-10,45.2262,45.3295,44.7146,44.808,129403.01753412
2014-12-11,44.8845,45.3831,44.8348,44.9043,220679.1152476
2014-12-12,44.8845,44.9758,44.2268,44.2596,421078.23243033
2014-12-15,44.3659,44.4176,43.5166,43.7222,181682.44866193
2014-12-16,43.6437,44.2497,43.3834,43.4401,93955.803602914
2014-12-17,43.6715,44.1702,43.4947,44.0848,961939.92210947
2014-12-18,44.6411,45.1934,44.6222,45.1566,228226.9870579
2014-12-19,45.0811,45.2709,44.7941,45.0583,225812.03047309
